TE,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,TE_family,TE_class,significance
L3:CR1:LINE,29338.3967333256,-0.0285896099323282,0.0366323313315901,-0.780447459746406,0.435127541829055,0.9962736297742,CR1,L3,Not significant
L1PA15-16:L1:LINE,746.96020964891,0.0564726464236523,0.0724200815578091,0.779792637744728,0.435512940551338,0.9962736297742,L1,L1PA15-16,Not significant
THE1C-int:ERVL-MaLR:LTR,1561.84540558854,0.0774080188446264,0.0994883292208218,0.778061300766379,0.436532875568307,0.9962736297742,ERVL-MaLR,THE1C-int,Not significant
MLT1B:ERVL-MaLR:LTR,11155.1340705441,0.0325285245091649,0.0419257514458519,0.775860262186982,0.437831497785982,0.9962736297742,ERVL-MaLR,MLT1B,Not significant
LTR33B:ERVL:LTR,1219.83544665757,-0.0383518949467595,0.0494833398691588,-0.775046612620884,0.438312116559109,0.9962736297742,ERVL,LTR33B,Not significant
MER83B-int:ERV1:LTR,239.544199623462,0.0977079205513715,0.126160663661148,0.774472150953506,0.438651630824058,0.9962736297742,ERV1,MER83B-int,Not significant
MamRep38:hAT:DNA,747.082445328833,0.0492985500031364,0.0636553782569142,0.774460090460331,0.438658760350718,0.9962736297742,hAT,MamRep38,Not significant
MLT1A1:ERVL-MaLR:LTR,5165.92462668313,0.0312446079073557,0.0404705261572535,0.772033647053432,0.440094499431291,0.9962736297742,ERVL-MaLR,MLT1A1,Not significant
ERV3-16A3_I-int:ERVL:LTR,2209.53303515683,0.0494340643332256,0.064043365056173,0.771884242651312,0.440182990805288,0.9962736297742,ERVL,ERV3-16A3_I-int,Not significant
UCON46:UCON46:Unknown,22.4438253954098,0.224019070633383,0.29227909893143,0.766456005415354,0.443405019701426,0.9962736297742,UCON46,UCON46,Not significant
LTR82A:ERVL:LTR,808.356520368035,-0.0480830896208804,0.0628227793044091,-0.765376669947899,0.444047281195211,0.9962736297742,ERVL,LTR82A,Not significant
LTR1B1:ERV1:LTR,88.68381483187,0.148314821211288,0.1938341427553,0.765163552215484,0.44417416023912,0.9962736297742,ERV1,LTR1B1,Not significant
HERVK11D-int:ERVK:LTR,109.098404605605,-0.116911558251115,0.152883330122086,-0.764710960689788,0.44444367796195,0.9962736297742,ERVK,HERVK11D-int,Not significant
LTR27C:ERV1:LTR,264.853972108749,-0.0746242094085929,0.0976089724844836,-0.764522026091971,0.444556215897268,0.9962736297742,ERV1,LTR27C,Not significant
Zaphod:hAT-Tip100:DNA,750.307894122324,0.0476268301459038,0.0627724718228351,0.758721598224181,0.448019114038103,0.9962736297742,hAT-Tip100,Zaphod,Not significant
LTR1D1:ERV1:LTR,219.760707854814,0.0839994877632966,0.110839972521086,0.757844718405327,0.448543947977148,0.9962736297742,ERV1,LTR1D1,Not significant
L1M3a:L1:LINE,639.662495125882,-0.0686145367230148,0.0907518567592853,-0.756067580027717,0.449608678463694,0.9962736297742,L1,L1M3a,Not significant
HERVK-int:ERVK:LTR,781.594676483282,0.0750628940679284,0.0993158007565122,0.75580011937835,0.449769045169462,0.9962736297742,ERVK,HERVK-int,Not significant
MLT1A-int:ERVL-MaLR:LTR,307.526625085937,0.0896304842837034,0.119085117436474,0.75265899058727,0.451654859215292,0.9962736297742,ERVL-MaLR,MLT1A-int,Not significant
MER133B:DNA:DNA?,16.6690821432364,0.21439373460239,0.285087496436013,0.752027841566562,0.452034315854603,0.9962736297742,DNA,MER133B,Not significant
MLT1L-int:ERVL-MaLR:LTR,159.553292563959,0.160535943621762,0.213502441153899,0.75191619708949,0.45210145700991,0.9962736297742,ERVL-MaLR,MLT1L-int,Not significant
MSTA1-int:ERVL-MaLR:LTR,17.7475310414643,0.256001515406304,0.341881475878917,0.748801948827934,0.453976584958144,0.9962736297742,ERVL-MaLR,MSTA1-int,Not significant
Tigger12:TcMar-Tigger:DNA,866.515460332208,-0.0468414171245304,0.0625910988477521,-0.748371860964903,0.454235890479938,0.9962736297742,TcMar-Tigger,Tigger12,Not significant
UCON94:UCON94:Unknown,5.95873762106787,0.331278293143761,0.446788294867058,0.74146591786236,0.458410989381677,0.9962736297742,UCON94,UCON94,Not significant
Tigger19b:TcMar-Tigger:DNA,3533.5535810443,-0.0523445581137627,0.070900882682205,-0.738277947093885,0.46034556466219,0.9962736297742,TcMar-Tigger,Tigger19b,Not significant
LTR81B:Gypsy:LTR,411.103838244245,0.0458708777876097,0.0622925028968864,0.736378788046779,0.461500209964646,0.9962736297742,Gypsy,LTR81B,Not significant
MER5C1:hAT-Charlie:DNA,340.019726144695,-0.0495910495026354,0.0675243906462268,-0.734416838538424,0.462694727332868,0.9962736297742,hAT-Charlie,MER5C1,Not significant
MER44B:TcMar-Tigger:DNA,2321.66473138046,-0.0315590733855443,0.0431203813848132,-0.731882983684816,0.464239993123388,0.9962736297742,TcMar-Tigger,MER44B,Not significant
UCON86:L2:LINE,140.617319150542,-0.0860072113737062,0.117671250629359,-0.730910999192247,0.464833517152103,0.9962736297742,L2,UCON86,Not significant
Charlie14a:hAT-Charlie:DNA,431.909414523358,-0.0580960711067626,0.0798884354214235,-0.72721503181652,0.467094239233405,0.9962736297742,hAT-Charlie,Charlie14a,Not significant
CR1-L3A_Croc:CR1:LINE,125.444210200039,-0.0897867854241651,0.123478846550116,-0.727143052698696,0.467138327338232,0.9962736297742,CR1,CR1-L3A_Croc,Not significant
L1MC3:L1:LINE,9155.21817587511,-0.0413097453350277,0.0569196860912727,-0.725754974628394,0.467988993626367,0.9962736297742,L1,L1MC3,Not significant
LTR21A:ERV1:LTR,265.058801148449,-0.0777839321822079,0.107532068126083,-0.723355679265882,0.469461393177702,0.9962736297742,ERV1,LTR21A,Not significant
MER6B:TcMar-Tigger:DNA,343.495517442453,-0.0724537950341791,0.100284345643311,-0.722483599702401,0.469997204930503,0.9962736297742,TcMar-Tigger,MER6B,Not significant
Ricksha_c:MULE-MuDR:DNA,708.195200245889,-0.0560414278198709,0.0776249360725954,-0.721951355521382,0.470324385418647,0.9962736297742,MULE-MuDR,Ricksha_c,Not significant
HERVK11-int:ERVK:LTR,613.646439172946,0.0820610901296445,0.114069869162727,0.719393216911466,0.471898675034163,0.9962736297742,ERVK,HERVK11-int,Not significant
AluYe5:Alu:SINE,332.384095228019,-0.0503123083915662,0.0700587899543446,-0.71814412473229,0.472668425756062,0.9962736297742,Alu,AluYe5,Not significant
Charlie16a:hAT-Charlie:DNA,1371.50690210874,-0.0658391051467087,0.0917914258082568,-0.717268574564253,0.473208393757898,0.9962736297742,hAT-Charlie,Charlie16a,Not significant
ORSL:hAT-Tip100:DNA,395.67571424216,0.0452720044092795,0.0632447474448603,0.715822360564406,0.474101043508653,0.9962736297742,hAT-Tip100,ORSL,Not significant
MSTA1:ERVL-MaLR:LTR,548.014347664022,-0.087475475735699,0.122211303097654,-0.715772383719701,0.474131907355704,0.9962736297742,ERVL-MaLR,MSTA1,Not significant
AluYh3a3:Alu:SINE,142.843651024637,0.0830340562533446,0.116315306670397,0.713870415083361,0.475307312899001,0.9962736297742,Alu,AluYh3a3,Not significant
LTR28B:ERV1:LTR,355.840409811434,0.0620562026547221,0.0870844877277222,0.712597665484886,0.476094756770119,0.9962736297742,ERV1,LTR28B,Not significant
LTR3A:ERVK:LTR,263.519158643128,0.0790761514640297,0.111521324398069,0.709067542829492,0.478282563419117,0.9962736297742,ERVK,LTR3A,Not significant
HERV-Fc2-int:ERV1:LTR,2.89126457139329,-0.431258493732208,0.608458207307868,-0.708772580520061,0.478465615810241,0.9962736297742,ERV1,HERV-Fc2-int,Not significant
HUERS-P1-int:ERV1:LTR,873.323468064161,0.0693327310014064,0.0978939566784435,0.708243219028797,0.478794231340482,0.9962736297742,ERV1,HUERS-P1-int,Not significant
LTR57:ERVL:LTR,126.990011095734,0.0973048333579002,0.13754561653959,0.707436818460098,0.479295063227698,0.9962736297742,ERVL,LTR57,Not significant
LTR45B:ERV1:LTR,317.472686157118,0.0683149787315156,0.0966056529059502,0.707153015134872,0.479471393199141,0.9962736297742,ERV1,LTR45B,Not significant
MER61B:ERV1:LTR,419.471764276904,0.0654750384238659,0.0929173241643938,0.70465910434554,0.481022407200174,0.9962736297742,ERV1,MER61B,Not significant
MamGyp-int:Gypsy:LTR,315.159958839791,-0.0706225856156675,0.100400184674786,-0.703410913480157,0.481799707251269,0.9962736297742,Gypsy,MamGyp-int,Not significant
HERVH-int:ERV1:LTR,11445.1253472466,0.168669579648314,0.240615144687171,0.700993197529628,0.483307260441766,0.9962736297742,ERV1,HERVH-int,Not significant
UCON14:DNA:DNA?,43.2830853764721,0.132801650980441,0.189959771467354,0.699104078482552,0.484486989890543,0.9962736297742,DNA,UCON14,Not significant
MER133A:DNA:DNA?,27.6129857810646,-0.167592441014154,0.240081761283019,-0.698064026682096,0.48513715385497,0.9962736297742,DNA,MER133A,Not significant
Tigger20a:TcMar-Tigger:DNA,933.500141135265,-0.0399528837132735,0.0573891415831039,-0.696174966398803,0.48631926302543,0.9962736297742,TcMar-Tigger,Tigger20a,Not significant
PrimLTR79:ERV1:LTR,161.755614568281,0.0869857978199627,0.125080418590434,0.695438972784308,0.486780243832548,0.9962736297742,ERV1,PrimLTR79,Not significant
MER106B:hAT-Charlie:DNA,614.181743966143,0.0432667097532801,0.0622235335056238,0.695343181521018,0.486840258906037,0.9962736297742,hAT-Charlie,MER106B,Not significant
hAT-16_Crp:hAT-Charlie:DNA,19.2191283550524,0.208365594768332,0.299813649446771,0.69498368454144,0.487065526346506,0.9962736297742,hAT-Charlie,hAT-16_Crp,Not significant
MER132:TcMar-Pogo:DNA,15.2970590716388,-0.198035033205282,0.285464187587061,-0.693729868111338,0.487851631266892,0.9962736297742,TcMar-Pogo,MER132,Not significant
MER119:hAT-Charlie:DNA,1217.55396166035,-0.0529011579174815,0.0765053825698637,-0.691469752068396,0.489270383032243,0.9962736297742,hAT-Charlie,MER119,Not significant
GSATII:centr:Satellite,9.66788181283192,0.378904084657961,0.548180366072255,0.691203312101146,0.489437782754708,0.9962736297742,centr,GSATII,Not significant
HERVI-int:ERV1:LTR,119.17152176334,0.080996205930967,0.117194181778862,0.691128217301794,0.489484969116078,0.9962736297742,ERV1,HERVI-int,Not significant
LTR106_Mam:LTR:LTR,156.591266147315,-0.0605261961867429,0.0876206391340704,-0.690775561384919,0.489706595770603,0.9962736297742,LTR,LTR106_Mam,Not significant
Charlie17:hAT-Charlie:DNA,616.576787175837,-0.0648651788182097,0.0939725692654158,-0.690256521932531,0.490032884393512,0.9962736297742,hAT-Charlie,Charlie17,Not significant
Charlie13b:hAT-Charlie:DNA,201.445205320454,0.0686752536666568,0.0997673370652266,0.688354081474158,0.491229832631439,0.9962736297742,hAT-Charlie,Charlie13b,Not significant
MER52A:ERV1:LTR,1643.50393425902,-0.0444048187974689,0.0645208690315453,-0.688224127541721,0.491311652305025,0.9962736297742,ERV1,MER52A,Not significant
MER104:TcMar-Tc2:DNA,1978.02119461445,-0.0378108765002569,0.0549847936057205,-0.68766060615572,0.491666532969013,0.9962736297742,TcMar-Tc2,MER104,Not significant
MLT1D-int:ERVL-MaLR:LTR,787.574675678448,-0.0542860182114865,0.0789975234091214,-0.687186330264354,0.491965317395512,0.9962736297742,ERVL-MaLR,MLT1D-int,Not significant
LTR19A:ERV1:LTR,400.298264421502,-0.0785749062081741,0.114504736541097,-0.6862153355549,0.492577328623886,0.9962736297742,ERV1,LTR19A,Not significant
LTR5A:ERVK:LTR,1019.76018060018,0.0538253819401884,0.0784892322883842,0.685767720882067,0.492859594432739,0.9962736297742,ERVK,LTR5A,Not significant
MER44C:TcMar-Tigger:DNA,1224.72300122359,-0.0298511470045261,0.0435469575924581,-0.685493284832738,0.49303269665754,0.9962736297742,TcMar-Tigger,MER44C,Not significant
LSAU:Satellite:Satellite,26.4579350540076,0.248593263110435,0.362792906685368,0.685220847843166,0.493204570175906,0.9962736297742,Satellite,LSAU,Not significant
UCON44:UCON44:Unknown,71.097704488114,-0.154987192363882,0.226376151024801,-0.684644524885936,0.493568263297965,0.9962736297742,UCON44,UCON44,Not significant
MER66D:ERV1:LTR,163.51627510088,-0.0997619241403511,0.14573965479458,-0.684521479627255,0.49364593056912,0.9962736297742,ERV1,MER66D,Not significant
LTR70:ERV1:LTR,127.831892376744,0.0904492267330002,0.132764022600922,0.68127814268541,0.495695510904082,0.9962736297742,ERV1,LTR70,Not significant
LTR75_1:ERV1:LTR,90.658928415794,0.11307353710013,0.166479756678157,0.679202921462258,0.497009296479032,0.9962736297742,ERV1,LTR75_1,Not significant
MER113A:hAT-Charlie:DNA,666.062062134735,0.0420057195833885,0.0619191718314057,0.678396017597945,0.497520633449737,0.9962736297742,hAT-Charlie,MER113A,Not significant
UCON78:DNA:DNA,131.683156990163,0.0829515178387333,0.122329456169089,0.678099293796208,0.497708738474609,0.9962736297742,DNA,UCON78,Not significant
L1P4b:L1:LINE,52.2204140398298,0.168511037322098,0.249593390560474,0.675142226097004,0.499585408153516,0.9962736297742,L1,L1P4b,Not significant
MER65D:ERV1:LTR,418.536560405293,0.0593324606537246,0.0878928852292046,0.6750541923729,0.499641335296226,0.9962736297742,ERV1,MER65D,Not significant
LTR54B:ERV1:LTR,596.699013489762,-0.050777947270477,0.0757888615284423,-0.669992215827399,0.502862752413361,0.9962736297742,ERV1,LTR54B,Not significant
MER41-int:ERV1:LTR,3026.63567582024,-0.0464807738279832,0.0696018152282445,-0.667809793114724,0.504255014544266,0.9962736297742,ERV1,MER41-int,Not significant
MER65B:ERV1:LTR,104.288819810458,0.0894099598946353,0.134070617259364,0.666887060881275,0.504844276454404,0.9962736297742,ERV1,MER65B,Not significant
L1P:L1:LINE,25.1131483521693,-0.165231489622347,0.249582858920866,-0.66203059912354,0.507951611528546,0.9962736297742,L1,L1P,Not significant
LOR1a:ERV1:LTR,793.378870721716,0.0636327664995354,0.0964627984775365,0.659661211408393,0.509471263639167,0.9962736297742,ERV1,LOR1a,Not significant
L1MA3:L1:LINE,8984.823736327,-0.0535280277959839,0.0812018165619885,-0.659197417771082,0.509769004894291,0.9962736297742,L1,L1MA3,Not significant
Helitron3Na_Mam:Helitron:RC,647.284892740704,0.0459891182233497,0.069783221327291,0.659028307215221,0.509877591323849,0.9962736297742,Helitron,Helitron3Na_Mam,Not significant
MER49:ERV1:LTR,1714.23921684699,-0.107801783333444,0.163901006653511,-0.657724961759012,0.510714879557634,0.9962736297742,ERV1,MER49,Not significant
UCON80_AMi:UCON80_AMi:Unknown,125.070552925007,-0.0885695347200156,0.134813256629831,-0.656979416818102,0.5111941514681,0.9962736297742,UCON80_AMi,UCON80_AMi,Not significant
Alu:Alu:SINE,998.517079631956,-0.0441607852183279,0.0673742603176927,-0.655454842993373,0.512174951229797,0.9962736297742,Alu,Alu,Not significant
LTR22B:ERVK:LTR,104.432840149647,0.0854535365582543,0.130597795118298,0.654326028099085,0.512901780400119,0.9962736297742,ERVK,LTR22B,Not significant
L1PA16:L1:LINE,10623.6441884279,-0.0471567093366514,0.0721433900683885,-0.653652528553886,0.513335693797518,0.9962736297742,L1,L1PA16,Not significant
MER51B:ERV1:LTR,423.823769525429,-0.0474906806794003,0.0728408428471739,-0.651978736421814,0.51441488971752,0.9962736297742,ERV1,MER51B,Not significant
Tigger4:TcMar-Tigger:DNA,1491.65181234521,-0.0453113863882916,0.0694989953740375,-0.651971818361255,0.514419352659702,0.9962736297742,TcMar-Tigger,Tigger4,Not significant
L3b:CR1:LINE,6385.27727760236,-0.0393271536628044,0.0603840242428344,-0.651284079786571,0.514863123334622,0.9962736297742,CR1,L3b,Not significant
AluSg4:Alu:SINE,2958.13387290931,-0.0411309221352449,0.063169237865398,-0.651122659147595,0.514967310542312,0.9962736297742,Alu,AluSg4,Not significant
Eulor6B:DNA:DNA?,23.5438309961354,0.156857171287277,0.241773324800675,0.648777822849541,0.516481993953605,0.9962736297742,DNA,Eulor6B,Not significant
Tigger12A:TcMar-Tigger:DNA,478.704433095981,-0.0433750734939563,0.0669209242344503,-0.64815413101583,0.516885265830304,0.9962736297742,TcMar-Tigger,Tigger12A,Not significant
Charlie4:hAT-Charlie:DNA,74.8209520461089,0.0982099023335516,0.152328274307268,0.644725365531602,0.519105175414885,0.9962736297742,hAT-Charlie,Charlie4,Not significant
LTR48B:ERV1:LTR,1173.83778617355,0.0533940487820912,0.0829026251525305,0.644057394851524,0.519538216579348,0.9962736297742,ERV1,LTR48B,Not significant
UCON62:DNA:DNA?,6.30237391262105,-0.270976416936626,0.422502733457634,-0.641360151019704,0.521288716882587,0.9962736297742,DNA,UCON62,Not significant
MER97a:hAT-Tip100:DNA,81.868007789491,0.0940354105365723,0.1468162505785,0.64049728940798,0.521849350799441,0.9962736297742,hAT-Tip100,MER97a,Not significant
LTR85c:Gypsy:LTR,344.377214267662,0.0599197754302623,0.0935991627638679,0.640174267171898,0.522059310341129,0.9962736297742,Gypsy,LTR85c,Not significant
AluYd8:Alu:SINE,70.7694701207059,0.0785855165859873,0.12279206911593,0.639988536326344,0.52218005222849,0.9962736297742,Alu,AluYd8,Not significant
SVA_F:SVA:Retroposon,1264.72170967974,0.0560494304828537,0.0875849289385168,0.639943779850521,0.522209150141418,0.9962736297742,SVA,SVA_F,Not significant
HERV1_LTRd:ERV1:LTR,24.3980390122035,0.161723288994324,0.252728816917893,0.639908384673304,0.52223216250287,0.9962736297742,ERV1,HERV1_LTRd,Not significant
OldhAT1:hAT-Ac:DNA,3718.54299724394,-0.104059246283988,0.162645548587853,-0.639791541714281,0.522308132270132,0.9962736297742,hAT-Ac,OldhAT1,Not significant
MER110-int:ERV1:LTR,966.129698221423,0.0729278841537673,0.114410037899448,0.637425574649855,0.523847674176905,0.9962736297742,ERV1,MER110-int,Not significant
HERV30-int:ERV1:LTR,122.185872327939,0.0783758350622637,0.122958040848708,0.63741935477567,0.523851724532293,0.9962736297742,ERV1,HERV30-int,Not significant
MER66-int:ERV1:LTR,641.387698000262,-0.0435677023545668,0.0684888440333033,-0.636128452297744,0.524692702071193,0.9962736297742,ERV1,MER66-int,Not significant
LTR57-int:ERVL:LTR,513.150512051022,-0.204157660529384,0.321720797356136,-0.634580239161187,0.525702219543279,0.9962736297742,ERVL,LTR57-int,Not significant
MER31B:ERV1:LTR,2052.92658768468,0.0499030391442087,0.0787329084527586,0.633826948919988,0.526193763875777,0.9962736297742,ERV1,MER31B,Not significant
MER57-int:ERV1:LTR,1242.29426050387,-0.0501304958607054,0.0791017385521743,-0.633747080383576,0.526245894243117,0.9962736297742,ERV1,MER57-int,Not significant
MER51E:ERV1:LTR,91.3524845773058,0.0955900182916049,0.151187106556411,0.632263031344794,0.527215016100858,0.9962736297742,ERV1,MER51E,Not significant
MER61E:ERV1:LTR,116.415429422596,0.0657354529243072,0.104270339583639,0.630432903420044,0.52841138889065,0.9962736297742,ERV1,MER61E,Not significant
MER4D1:ERV1:LTR,1375.92023769647,0.0322813096414814,0.051442073098439,0.627527385603381,0.530313590673322,0.9962736297742,ERV1,MER4D1,Not significant
MER85:PiggyBac:DNA,449.138257530084,-0.0541606000214179,0.0864881900825373,-0.626219602580785,0.531170911362797,0.9962736297742,PiggyBac,MER85,Not significant
LTR80B:ERVL:LTR,373.238871578008,0.0613450748787752,0.0982213909990301,0.624559215205789,0.532260394670922,0.9962736297742,ERVL,LTR80B,Not significant
L1ME4c:L1:LINE,7228.99906254828,-0.0330075798129941,0.0529387358959289,-0.623505251010961,0.53295255267759,0.9962736297742,L1,L1ME4c,Not significant
UCON132b:hAT-Tip100:DNA,596.637497832306,0.0441742457210348,0.0709754968518315,0.622387269979286,0.533687249024962,0.9962736297742,hAT-Tip100,UCON132b,Not significant
HERVK22-int:ERVK:LTR,627.351360940835,-0.0424677208586946,0.0682630219371992,-0.622118969443869,0.533863642459912,0.9962736297742,ERVK,HERVK22-int,Not significant
MER96B:hAT:DNA,17.211724724473,0.182592127715894,0.293541209388273,0.622032348018215,0.533920597761579,0.9962736297742,hAT,MER96B,Not significant
